fleet_name,icao_code,airbase_code,contractors,depot_id,first_flight,delivered,ioc,production,inventory,operator,aircraft_location,active_variant,weight,power_plant,length,wing_area,fuel_capacity,ceiling,accomodation,aircraft_locations
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," South Korea; Shaw AFB","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," Shaw AFB"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," S.C.; Spangdahlem AB","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," S.C."
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," S.C.; Spangdahlem AB","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," Spangdahlem AB"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," Germany; and ANG in Alabama","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," Germany"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," Germany; and ANG in Alabama","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," and ANG in Alabama"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," Arizona","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," Arizona"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," Colorado","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," Colorado"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," District of Columbia (flying from Maryland)","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," District of Columbia (flying from Maryland)"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," Minnesota","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," Minnesota"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," New Jersey","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," New Jersey"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," Ohio","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," Ohio"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," Oklahoma","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," Oklahoma"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," South Carolina","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," South Carolina"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," South Dakota","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," South Dakota"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," Texas","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," Texas"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," AFMC"," Wisconsin","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," Wisconsin"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," PACAF",Aviano AB,"F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats",Aviano AB
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," PACAF"," Italy; Edwards AFB","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," Italy"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," PACAF"," Italy; Edwards AFB","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," Edwards AFB"
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," PACAF"," Calif.; Eglin AFB","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," Calif."
F-16 Fighting Falcon,F-16,hmn,Lockheed Martin (previously General Dynamics),4cb10252-6708-4780-ba93-c877a9474483," 1984 (F-16C).","July 13, 1984-2005 (F-16C/D)",1981 (Block 25-32); 1989 (Block 40/42); 1994 (Block 50/52),"2,206",781 (F-16C); 155 (F-16D)," PACAF"," Calif.; Eglin AFB","F-16C/D Block 30/32. Multinational Staged Improvement Program II upgraded with new engines, flown by ANG, AFRC, and test/aggressor units. •F-16CG Block 40/42. Optimized for night/all-weather attack. •F-16CJ Block 50/52. Optimized for SEAD with long-range radar, engines, and weapons","Max T-O 37,500 lb (Block 30/32); 42,300 lb (Block 40/42); 48,000 lb (Block 50/52)","GE Aviation F110-GE-100, 29,000 lb thrust (Block 30); Pratt & Whitney F100-PW-220, 24,000 lb thrust (Block 32/42); F110-GE-129, 29,000 lb thrust (Block 50); F100-PW-229, 29,000 lb thrust (upgraded Block 42, Block 52).",49 ft 5 in,300 sq ft,875 Gallons,"50,000 ft.","Pilot (C), two pilots (D), on ACES II zero/zero ejection seats"," Eglin AFB"
