city_id,zip_code,city_name,county_name,state_code,state_name
CITY48746,22108,Mc lean,Fairfax County,VA,Virginia
CITY48747,20041,Washington,Fairfax County,VA,Virginia
CITY48748,22161,Springfield,Fairfax County,VA,Virginia
CITY48749,20190,Reston,Fairfax County,VA,Virginia
CITY48750,20194,Reston,Fairfax County,VA,Virginia
CITY48751,22041,Falls church,Fairfax County,VA,Virginia
CITY48752,22101,Mc lean,Fairfax County,VA,Virginia
CITY48753,22124,Oakton,Fairfax County,VA,Virginia
CITY48754,22150,Springfield,Fairfax County,VA,Virginia
CITY48755,22204,Arlington,Fairfax County,VA,Virginia
CITY48756,22302,Alexandria,Fairfax County,VA,Virginia
CITY48757,22304,Alexandria,Fairfax County,VA,Virginia
CITY48758,22067,Greenway,Fairfax County,VA,Virginia
CITY48759,20152,Chantilly,Fairfax County,VA,Virginia
CITY48760,20170,Herndon,Fairfax County,VA,Virginia
CITY48761,20165,Sterling,Fairfax County,VA,Virginia
CITY48762,22046,Falls church,Fairfax County,VA,Virginia
CITY48763,22066,Great falls,Fairfax County,VA,Virginia
CITY48764,22152,Springfield,Fairfax County,VA,Virginia
CITY48765,22079,Lorton,Fairfax County,VA,Virginia
CITY48766,22116,Merrifield,Fairfax County,VA,Virginia
CITY48767,22160,Springfield,Fairfax County,VA,Virginia
CITY48768,20070,Washington,Fairfax County,VA,Virginia
CITY48769,20206,Washington,Fairfax County,VA,Virginia
CITY48770,20598,Dhs,Fairfax County,VA,Virginia
CITY48771,20122,Centreville,Fairfax County,VA,Virginia
CITY48772,22009,Burke,Fairfax County,VA,Virginia
CITY48773,22039,Fairfax station,Fairfax County,VA,Virginia
CITY48774,22303,Alexandria,Fairfax County,VA,Virginia
CITY48775,22306,Alexandria,Fairfax County,VA,Virginia
CITY48776,22213,Arlington,Fairfax County,VA,Virginia
CITY48777,22103,West mclean,Fairfax County,VA,Virginia
CITY48778,22185,Vienna,Fairfax County,VA,Virginia
CITY48779,20121,Centreville,Fairfax County,VA,Virginia
CITY48780,20153,Chantilly,Fairfax County,VA,Virginia
CITY48781,22015,Burke,Fairfax County,VA,Virginia
CITY48782,22031,Fairfax,Fairfax County,VA,Virginia
CITY48783,22042,Falls church,Fairfax County,VA,Virginia
CITY48784,22153,Springfield,Fairfax County,VA,Virginia
CITY48785,22060,Fort belvoir,Fairfax County,VA,Virginia
CITY48786,22206,Arlington,Fairfax County,VA,Virginia
CITY48787,22207,Arlington,Fairfax County,VA,Virginia
CITY48788,22310,Alexandria,Fairfax County,VA,Virginia
CITY48789,22199,Lorton,Fairfax County,VA,Virginia
CITY48790,22107,Mc lean,Fairfax County,VA,Virginia
CITY48791,20151,Chantilly,Fairfax County,VA,Virginia
CITY48792,22033,Fairfax,Fairfax County,VA,Virginia
CITY48793,22032,Fairfax,Fairfax County,VA,Virginia
CITY48794,22182,Vienna,Fairfax County,VA,Virginia
CITY48795,22307,Alexandria,Fairfax County,VA,Virginia
CITY48796,22311,Alexandria,Fairfax County,VA,Virginia
CITY48797,22309,Alexandria,Fairfax County,VA,Virginia
CITY48798,20172,Herndon,Fairfax County,VA,Virginia
CITY48799,22109,Mc lean,Fairfax County,VA,Virginia
CITY48800,20069,Washington,Fairfax County,VA,Virginia
CITY48801,22406,Fredericksburg,Fauquier County,VA,Virginia
CITY48802,20128,Orlean,Fauquier County,VA,Virginia
CITY48803,20139,Casanova,Fauquier County,VA,Virginia
CITY48804,20115,Marshall,Fauquier County,VA,Virginia
CITY48805,20186,Warrenton,Fauquier County,VA,Virginia
CITY48806,20181,Nokesville,Fauquier County,VA,Virginia
CITY48807,22639,Hume,Fauquier County,VA,Virginia
CITY48808,20106,Amissville,Fauquier County,VA,Virginia
CITY48809,22720,Goldvein,Fauquier County,VA,Virginia
CITY48810,22556,Stafford,Fauquier County,VA,Virginia
CITY48811,20144,Delaplane,Fauquier County,VA,Virginia
CITY48812,20137,Broad run,Fauquier County,VA,Virginia
CITY48813,22642,Linden,Fauquier County,VA,Virginia
CITY48814,20138,Calverton,Fauquier County,VA,Virginia
CITY48815,20130,Paris,Fauquier County,VA,Virginia
CITY48816,20169,Haymarket,Fauquier County,VA,Virginia
CITY48817,22643,Markham,Fauquier County,VA,Virginia
CITY48818,22712,Bealeton,Fauquier County,VA,Virginia
CITY48819,22734,Remington,Fauquier County,VA,Virginia
CITY48820,22728,Midland,Fauquier County,VA,Virginia
CITY48821,20198,The plains,Fauquier County,VA,Virginia
CITY48822,20184,Upperville,Fauquier County,VA,Virginia
CITY48823,20188,Warrenton,Fauquier County,VA,Virginia
CITY48824,20140,Rectortown,Fauquier County,VA,Virginia
CITY48825,20117,Middleburg,Fauquier County,VA,Virginia
CITY48826,20187,Warrenton,Fauquier County,VA,Virginia
CITY48827,22742,Sumerduck,Fauquier County,VA,Virginia
CITY48828,20119,Catlett,Fauquier County,VA,Virginia
CITY48829,24091,Floyd,Floyd County,VA,Virginia
CITY48830,24149,Riner,Floyd County,VA,Virginia
CITY48831,24352,Laurel fork,Floyd County,VA,Virginia
CITY48832,24059,Bent mountain,Floyd County,VA,Virginia
CITY48833,24079,Copper hill,Floyd County,VA,Virginia
CITY48834,24105,Indian valley,Floyd County,VA,Virginia
CITY48835,24141,Radford,Floyd County,VA,Virginia
CITY48836,24162,Shawsville,Floyd County,VA,Virginia
CITY48837,24120,Meadows of dan,Floyd County,VA,Virginia
CITY48838,24138,Pilot,Floyd County,VA,Virginia
CITY48839,24380,Willis,Floyd County,VA,Virginia
CITY48840,24072,Check,Floyd County,VA,Virginia
CITY48841,22963,Palmyra,Fluvanna County,VA,Virginia
CITY48842,23055,Fork union,Fluvanna County,VA,Virginia
CITY48843,23093,Louisa,Fluvanna County,VA,Virginia
CITY48844,22947,Keswick,Fluvanna County,VA,Virginia
CITY48845,23038,Columbia,Fluvanna County,VA,Virginia
CITY48846,23084,Kents store,Fluvanna County,VA,Virginia
CITY48847,22974,Troy,Fluvanna County,VA,Virginia
CITY48848,23022,Bremo bluff,Fluvanna County,VA,Virginia
CITY48849,24590,Scottsville,Fluvanna County,VA,Virginia
CITY48850,24014,Roanoke,Franklin County,VA,Virginia
CITY48851,24146,Redwood,Franklin County,VA,Virginia
CITY48852,24055,Bassett,Franklin County,VA,Virginia
CITY48853,24065,Boones mill,Franklin County,VA,Virginia
CITY48854,24091,Floyd,Franklin County,VA,Virginia
CITY48855,24092,Glade hill,Franklin County,VA,Virginia
CITY48856,24112,Martinsville,Franklin County,VA,Virginia
CITY48857,24059,Bent mountain,Franklin County,VA,Virginia
CITY48858,24079,Copper hill,Franklin County,VA,Virginia
CITY48859,24088,Ferrum,Franklin County,VA,Virginia
CITY48860,24101,Hardy,Franklin County,VA,Virginia
CITY48861,24102,Henry,Franklin County,VA,Virginia
CITY48862,24151,Rocky mount,Franklin County,VA,Virginia
CITY48863,24067,Callaway,Franklin County,VA,Virginia
CITY48864,24137,Penhook,Franklin County,VA,Virginia
CITY48865,24184,Wirtz,Franklin County,VA,Virginia
CITY48866,24121,Moneta,Franklin County,VA,Virginia
CITY48867,24176,Union hall,Franklin County,VA,Virginia
CITY48868,22601,Winchester,Frederick County,VA,Virginia
CITY48869,22630,Front royal,Frederick County,VA,Virginia
CITY48870,22645,Middletown,Frederick County,VA,Virginia
CITY48871,22624,Clear brook,Frederick County,VA,Virginia
CITY48872,22602,Winchester,Frederick County,VA,Virginia
CITY48873,22622,Brucetown,Frederick County,VA,Virginia
CITY48874,22637,Gore,Frederick County,VA,Virginia
CITY48875,22656,Stephenson,Frederick County,VA,Virginia
CITY48876,22655,Stephens city,Frederick County,VA,Virginia
CITY48877,22654,Star tannery,Frederick County,VA,Virginia
CITY48878,22625,Cross junction,Frederick County,VA,Virginia
CITY48879,22603,Winchester,Frederick County,VA,Virginia
CITY48880,22663,White post,Frederick County,VA,Virginia
CITY48881,24315,Bland,Giles County,VA,Virginia
CITY48882,24147,Rich creek,Giles County,VA,Virginia
CITY48883,24128,Newport,Giles County,VA,Virginia
CITY48884,24150,Ripplemead,Giles County,VA,Virginia
CITY48885,24136,Pembroke,Giles County,VA,Virginia
CITY48886,24124,Narrows,Giles County,VA,Virginia
CITY48887,24134,Pearisburg,Giles County,VA,Virginia
CITY48888,24086,Eggleston,Giles County,VA,Virginia
CITY48889,24167,Staffordsville,Giles County,VA,Virginia
CITY48890,24093,Glen lyn,Giles County,VA,Virginia
CITY48891,23001,Achilles,Gloucester County,VA,Virginia
CITY48892,23154,Schley,Gloucester County,VA,Virginia
CITY48893,23155,Severn,Gloucester County,VA,Virginia
CITY48894,23072,Hayes,Gloucester County,VA,Virginia
CITY48895,23183,White marsh,Gloucester County,VA,Virginia
CITY48896,23003,Ark,Gloucester County,VA,Virginia
CITY48897,23018,Bena,Gloucester County,VA,Virginia
CITY48898,23128,North,Gloucester County,VA,Virginia
CITY48899,23131,Ordinary,Gloucester County,VA,Virginia
CITY48900,23184,Wicomico,Gloucester County,VA,Virginia
CITY48901,23061,Gloucester,Gloucester County,VA,Virginia
CITY48902,23050,Dutton,Gloucester County,VA,Virginia
CITY48903,23062,Gloucester point,Gloucester County,VA,Virginia
CITY48904,23149,Saluda,Gloucester County,VA,Virginia
CITY48905,23190,Woods cross roads,Gloucester County,VA,Virginia
CITY48906,23178,Ware neck,Gloucester County,VA,Virginia
CITY48907,23065,Gum spring,Goochland County,VA,Virginia
CITY48908,23093,Louisa,Goochland County,VA,Virginia
CITY48909,23059,Glen allen,Goochland County,VA,Virginia
CITY48910,23117,Mineral,Goochland County,VA,Virginia
CITY48911,23102,Maidens,Goochland County,VA,Virginia
CITY48912,23067,Hadensville,Goochland County,VA,Virginia
CITY48913,23233,Henrico,Goochland County,VA,Virginia
CITY48914,23039,Crozier,Goochland County,VA,Virginia
CITY48915,23129,Oilville,Goochland County,VA,Virginia
CITY48916,23160,State farm,Goochland County,VA,Virginia
CITY48917,23063,Goochland,Goochland County,VA,Virginia
CITY48918,23038,Columbia,Goochland County,VA,Virginia
CITY48919,23103,Manakin sabot,Goochland County,VA,Virginia
CITY48920,23153,Sandy hook,Goochland County,VA,Virginia
CITY48921,23146,Rockville,Goochland County,VA,Virginia
CITY48922,23238,Henrico,Goochland County,VA,Virginia
CITY48923,23084,Kents store,Goochland County,VA,Virginia
CITY48924,24330,Fries,Grayson County,VA,Virginia
CITY48925,24333,Galax,Grayson County,VA,Virginia
CITY48926,24326,Elk creek,Grayson County,VA,Virginia
CITY48927,24348,Independence,Grayson County,VA,Virginia
CITY48928,24363,Mouth of wilson,Grayson County,VA,Virginia
CITY48929,24350,Ivanhoe,Grayson County,VA,Virginia
CITY48930,24430,Craigsville,Grayson County,VA,Virginia
CITY48931,24292,Whitetop,Grayson County,VA,Virginia
CITY48932,24378,Troutdale,Grayson County,VA,Virginia
CITY48933,22935,Dyke,Greene County,VA,Virginia
CITY48934,22940,Free union,Greene County,VA,Virginia
CITY48935,22965,Quinque,Greene County,VA,Virginia
CITY48936,22923,Barboursville,Greene County,VA,Virginia
CITY48937,22936,Earlysville,Greene County,VA,Virginia
CITY48938,22968,Ruckersville,Greene County,VA,Virginia
CITY48939,22973,Stanardsville,Greene County,VA,Virginia
CITY48940,23887,Valentines,Greensville County,VA,Virginia
CITY48941,23867,Jarratt,Greensville County,VA,Virginia
CITY48942,23856,Freeman,Greensville County,VA,Virginia
CITY48943,23847,Emporia,Greensville County,VA,Virginia
CITY48944,23870,Jarratt,Greensville County,VA,Virginia
CITY48945,23879,Skippers,Greensville County,VA,Virginia
CITY48946,24534,Clover,Halifax County,VA,Virginia
CITY48947,24565,Java,Halifax County,VA,Virginia
CITY48948,24594,Sutherlin,Halifax County,VA,Virginia
CITY48949,24577,Nathalie,Halifax County,VA,Virginia
CITY48950,24558,Halifax,Halifax County,VA,Virginia
CITY48951,24520,Alton,Halifax County,VA,Virginia
CITY48952,24539,Crystal hill,Halifax County,VA,Virginia
CITY48953,23962,Randolph,Halifax County,VA,Virginia
CITY48954,24597,Vernon hill,Halifax County,VA,Virginia
CITY48955,24598,Virgilina,Halifax County,VA,Virginia
CITY48956,24529,Buffalo junction,Halifax County,VA,Virginia
CITY48957,24589,Scottsburg,Halifax County,VA,Virginia
CITY48958,24557,Gretna,Halifax County,VA,Virginia
CITY48959,24569,Long island,Halifax County,VA,Virginia
CITY48960,24592,South boston,Halifax County,VA,Virginia
CITY48961,24535,Cluster springs,Halifax County,VA,Virginia
CITY48962,23059,Glen allen,Hanover County,VA,Virginia
CITY48963,23116,Mechanicsville,Hanover County,VA,Virginia
CITY48964,23102,Maidens,Hanover County,VA,Virginia
CITY48965,23192,Montpelier,Hanover County,VA,Virginia
CITY48966,23129,Oilville,Hanover County,VA,Virginia
CITY48967,23162,Studley,Hanover County,VA,Virginia
CITY48968,22546,Ruther glen,Hanover County,VA,Virginia
CITY48969,23005,Ashland,Hanover County,VA,Virginia
CITY48970,23124,New kent,Hanover County,VA,Virginia
CITY48971,23015,Beaverdam,Hanover County,VA,Virginia
CITY48972,23047,Doswell,Hanover County,VA,Virginia
CITY48973,23111,Mechanicsville,Hanover County,VA,Virginia
CITY48974,23146,Rockville,Hanover County,VA,Virginia
CITY48975,23024,Bumpass,Hanover County,VA,Virginia
CITY48976,23069,Hanover,Hanover County,VA,Virginia
CITY48977,23030,Charles city,Henrico County,VA,Virginia
CITY48978,23222,Richmond,Henrico County,VA,Virginia
CITY48979,23229,Henrico,Henrico County,VA,Virginia
CITY48980,23059,Glen allen,Henrico County,VA,Virginia
CITY48981,23060,Glen allen,Henrico County,VA,Virginia
CITY48982,23231,Henrico,Henrico County,VA,Virginia
CITY48983,23294,Henrico,Henrico County,VA,Virginia
CITY48984,23058,Glen allen,Henrico County,VA,Virginia
CITY48985,23250,Richmond,Henrico County,VA,Virginia
CITY48986,23150,Sandston,Henrico County,VA,Virginia
CITY48987,23233,Henrico,Henrico County,VA,Virginia
CITY48988,23255,Henrico,Henrico County,VA,Virginia
CITY48989,23227,Richmond,Henrico County,VA,Virginia
CITY48990,23242,Henrico,Henrico County,VA,Virginia
CITY48991,23223,Richmond,Henrico County,VA,Virginia
CITY48992,23273,Henrico,Henrico County,VA,Virginia
CITY48993,23075,Henrico,Henrico County,VA,Virginia
CITY48994,23226,Richmond,Henrico County,VA,Virginia
CITY48995,23228,Henrico,Henrico County,VA,Virginia
CITY48996,23230,Richmond,Henrico County,VA,Virginia
CITY48997,23238,Henrico,Henrico County,VA,Virginia
CITY48998,24133,Patrick springs,Henry County,VA,Virginia
CITY48999,24055,Bassett,Henry County,VA,Virginia
CITY49000,24078,Collinsville,Henry County,VA,Virginia
CITY49001,24112,Martinsville,Henry County,VA,Virginia
CITY49002,24054,Axton,Henry County,VA,Virginia
CITY49003,24165,Spencer,Henry County,VA,Virginia
CITY49004,24168,Stanleytown,Henry County,VA,Virginia
CITY49005,24102,Henry,Henry County,VA,Virginia
CITY49006,24148,Ridgeway,Henry County,VA,Virginia
CITY49007,24530,Callands,Henry County,VA,Virginia
CITY49008,24089,Fieldale,Henry County,VA,Virginia
CITY49009,24413,Blue grass,Highland County,VA,Virginia
CITY49010,24442,Head waters,Highland County,VA,Virginia
CITY49011,24465,Monterey,Highland County,VA,Virginia
CITY49012,24433,Doe hill,Highland County,VA,Virginia
CITY49013,24487,Williamsville,Highland County,VA,Virginia
CITY49014,24468,Mustoe,Highland County,VA,Virginia
CITY49015,24458,Mc dowell,Highland County,VA,Virginia
CITY49016,24484,Warm springs,Highland County,VA,Virginia
CITY49017,23314,Carrollton,Isle of Wight County,VA,Virginia
CITY49018,23432,Suffolk,Isle of Wight County,VA,Virginia
CITY49019,23424,Rescue,Isle of Wight County,VA,Virginia
CITY49020,23397,Isle of wight,Isle of Wight County,VA,Virginia
CITY49021,23487,Windsor,Isle of Wight County,VA,Virginia
CITY49022,23851,Franklin,Isle of Wight County,VA,Virginia
CITY49023,23898,Zuni,Isle of Wight County,VA,Virginia
CITY49024,23304,Battery park,Isle of Wight County,VA,Virginia
CITY49025,23315,Carrsville,Isle of Wight County,VA,Virginia
CITY49026,23430,Smithfield,Isle of Wight County,VA,Virginia
CITY49027,23431,Smithfield,Isle of Wight County,VA,Virginia
CITY49028,23866,Ivor,Isle of Wight County,VA,Virginia
CITY49029,23185,Williamsburg,James City County,VA,Virginia
CITY49030,23081,Jamestown,James City County,VA,Virginia
CITY49031,23188,Williamsburg,James City County,VA,Virginia
CITY49032,23089,Lanexa,James City County,VA,Virginia
CITY49033,23168,Toano,James City County,VA,Virginia
CITY49034,23127,Norge,James City County,VA,Virginia
CITY49035,23156,Shacklefords,King and Queen County,VA,Virginia
CITY49036,23148,Saint stephens church,King and Queen County,VA,Virginia
CITY49037,22514,Milford,King and Queen County,VA,Virginia
CITY49038,22560,Tappahannock,King and Queen County,VA,Virginia
CITY49039,23023,Bruington,King and Queen County,VA,Virginia
CITY49040,23126,Newtown,King and Queen County,VA,Virginia
CITY49041,22437,Center cross,King and Queen County,VA,Virginia
CITY49042,23091,Little plymouth,King and Queen County,VA,Virginia
CITY49043,23181,West point,King and Queen County,VA,Virginia
CITY49044,23108,Mascot,King and Queen County,VA,Virginia
CITY49045,23177,Walkerton,King and Queen County,VA,Virginia
CITY49046,23110,Mattaponi,King and Queen County,VA,Virginia
CITY49047,23149,Saluda,King and Queen County,VA,Virginia
CITY49048,23085,King and queen court house,King and Queen County,VA,Virginia
CITY49049,23161,Stevensville,King and Queen County,VA,Virginia
CITY49050,22451,Dogue,King George County,VA,Virginia
CITY49051,22448,Dahlgren,King George County,VA,Virginia
CITY49052,22443,Colonial beach,King George County,VA,Virginia
CITY49053,22485,King george,King George County,VA,Virginia
CITY49054,22544,Rollins fork,King George County,VA,Virginia
CITY49055,22481,Jersey,King George County,VA,Virginia
CITY49056,22547,Sealston,King George County,VA,Virginia
CITY49057,22526,Ninde,King George County,VA,Virginia
CITY49058,23086,King william,King William County,VA,Virginia
CITY49059,23009,Aylett,King William County,VA,Virginia
CITY49060,23181,West point,King William County,VA,Virginia
CITY49061,23106,Manquin,King William County,VA,Virginia
CITY49062,23069,Hanover,King William County,VA,Virginia
CITY49063,23177,Walkerton,King William County,VA,Virginia
CITY49064,22523,Morattico,Lancaster County,VA,Virginia
CITY49065,22578,White stone,Lancaster County,VA,Virginia
CITY49066,22576,Weems,Lancaster County,VA,Virginia
CITY49067,22482,Kilmarnock,Lancaster County,VA,Virginia
CITY49068,22503,Lancaster,Lancaster County,VA,Virginia
CITY49069,22480,Irvington,Lancaster County,VA,Virginia
CITY49070,22528,Nuttsville,Lancaster County,VA,Virginia
CITY49071,22473,Heathsville,Lancaster County,VA,Virginia
CITY49072,22517,Mollusk,Lancaster County,VA,Virginia
CITY49073,22513,Merry point,Lancaster County,VA,Virginia
CITY49074,22507,Lively,Lancaster County,VA,Virginia
CITY49075,24219,Big stone gap,Lee County,VA,Virginia
CITY49076,24221,Blackwater,Lee County,VA,Virginia
CITY49077,24243,Dryden,Lee County,VA,Virginia
CITY49078,24248,Ewing,Lee County,VA,Virginia
CITY49079,24265,Keokee,Lee County,VA,Virginia
CITY49080,24281,Rose hill,Lee County,VA,Virginia
CITY49081,24277,Pennington gap,Lee County,VA,Virginia
CITY49082,24282,Saint charles,Lee County,VA,Virginia
CITY49083,24218,Ben hur,Lee County,VA,Virginia
CITY49084,24263,Jonesville,Lee County,VA,Virginia
CITY49085,24244,Duffield,Lee County,VA,Virginia
CITY49086,20160,Lincoln,Loudoun County,VA,Virginia
CITY49087,20135,Bluemont,Loudoun County,VA,Virginia
CITY49088,20141,Round hill,Loudoun County,VA,Virginia
CITY49089,20120,Centreville,Loudoun County,VA,Virginia
CITY49090,20164,Sterling,Loudoun County,VA,Virginia
CITY49091,20166,Sterling,Loudoun County,VA,Virginia
CITY49092,20129,Paeonian springs,Loudoun County,VA,Virginia
CITY49093,20101,Dulles,Loudoun County,VA,Virginia
CITY49094,20132,Purcellville,Loudoun County,VA,Virginia
CITY49095,20167,Sterling,Loudoun County,VA,Virginia
CITY49096,20149,Ashburn,Loudoun County,VA,Virginia
CITY49097,20189,Dulles,Loudoun County,VA,Virginia
CITY49098,20175,Leesburg,Loudoun County,VA,Virginia
